#
#,Current,dir:,/home/gotting/jgi
#,Date:,Wed,Jul,13,06:22:37,2022
#,Pipeline,mode:,SCAN
#,Program:,cmscan
#,Query,file:,AttcolgardBottom_FD/2029527006.a.fna
#,Target,file:,/home/gotting/db/Rfam.cm
#,Version:,1.1.2,(July,2016)
#,[ok]
#---,--------------------,---------,--------------------,---------,---------,---,--------,--------,--------,--------,------,-----,----,----,-----,------,---------,---,---,------,------,------,------,------,------,---------------------
#idx,target,name,accession,query,name,accession,clan,name,mdl,mdl,from,mdl,to,seq,from,seq,to,strand,trunc,pass,gc,bias,score,E-value,inc,olp,anyidx,afrct1,afrct2,winidx,wfrct1,wfrct2,description,of,target
1,RybB,RF00110,ACOFG988_contig30362,-,-,cm,32,79,1,49,+,5',2,0.47,0.0,49.9,1.1e-07,!,*,-,-,-,-,-,-,RybB,RNA
5,tRNA,RF00005,ACOFG988_F31SS7V02IXGMW,-,CL00001,cm,23,71,1,50,+,5',2,0.66,0.0,33.1,0.00053,!,*,-,-,-,-,-,-,tRNA
1,L31-Gammaproteobacteria,RF03157,ACOFG988_contig18135,-,CL00118,cm,3,52,1,51,+,5',2,0.65,0.0,41.5,1.1e-06,!,*,-,-,-,-,-,-,L31-Gammaproteobacteria,ribosomal,protein,leader
1,tRNA,RF00005,ACOFG988_F31SS7V02JWRTO,-,CL00001,cm,19,71,1,53,+,5',2,0.51,0.0,31.4,0.0016,!,*,-,-,-,-,-,-,tRNA
1,Lacto-rpoB,RF01709,ACOFG988_F31SS7V01CV153,-,-,cm,4,58,1,56,+,5',2,0.41,0.0,47.6,1.1e-05,!,*,-,-,-,-,-,-,Lacto-rpoB,RNA
1,tRNA,RF00005,ACOFG988_F31SS7V01DXHS9,-,CL00001,cm,16,71,1,56,+,5',2,0.64,0.0,39.1,1.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02GFPG2,-,CL00001,cm,15,71,1,59,+,5',2,0.61,0.0,38.1,2.2e-05,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02FODGK,-,CL00001,cm,15,71,1,60,+,5',2,0.48,0.0,37.9,2.4e-05,!,*,-,-,-,-,-,-,tRNA
6,tRNA,RF00005,ACOFG988_F31SS7V01EJL3K,-,CL00001,cm,14,71,1,60,+,5',2,0.58,0.0,42.0,1.8e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02FXZRK,-,CL00001,cm,24,71,1,62,+,5',2,0.50,0.0,29.4,0.006,!,*,-,-,-,-,-,-,tRNA
2,SdsR_RyeB,RF00111,ACOFG988_F31SS7V02FPL7E,-,CL00105,cm,39,100,1,62,+,5',2,0.50,0.0,74.8,8e-13,!,*,-,-,-,-,-,-,SdsR_RyeB,RNA
1,GlmY_tke1,RF00128,ACOFG988_contig05342,-,CL00011,cm,96,163,1,63,+,5',2,0.49,0.0,52.4,3.6e-09,!,*,-,-,-,-,-,-,Glm,Y,RNA,activator,of,glmS,mRNA
1,tRNA,RF00005,ACOFG988_F31SS7V01C64R6,-,CL00001,cm,11,71,1,64,+,5',2,0.62,0.0,45.2,2.2e-07,!,*,-,-,-,-,-,-,tRNA
1,tpke11,RF02031,ACOFG988_F31SS7V02G5Z9C,-,-,cm,13,76,1,64,+,5',2,0.55,0.0,60.6,2.4e-11,!,*,-,-,-,-,-,-,tpke11
1,tRNA,RF00005,ACOFG988_F31SS7V01C8IW9,-,CL00001,cm,9,71,1,66,+,5',2,0.67,0.0,48.2,3.3e-08,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_F31SS7V02HBBRE,-,CL00001,cm,8,71,1,67,+,5',2,0.63,0.0,44.5,3.5e-07,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_F31SS7V02GJRR7,-,CL00001,cm,6,71,1,68,+,5',2,0.62,0.0,52.2,2.4e-09,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_contig19117,-,CL00001,cm,7,71,1,68,+,5',2,0.54,0.0,54.2,6.7e-10,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig34384,-,CL00001,cm,16,71,1,69,+,5',2,0.55,0.0,31.6,0.0015,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_F31SS7V02FIM0I,-,CL00001,cm,7,71,1,76,+,5',2,0.59,0.0,40.1,6e-06,!,*,-,-,-,-,-,-,tRNA
1,tRNA-Sec,RF01852,ACOFG988_F31SS7V01C05Z7,-,CL00001,cm,16,91,1,77,+,5',2,0.61,0.0,57.0,1e-09,!,*,-,-,-,-,-,-,Selenocysteine,transfer,RNA
1,STnc560,RF01407,ACOFG988_F31SS7V01BGEPO,-,-,cm,135,214,1,80,+,5',2,0.47,0.0,94.7,4.9e-19,!,*,-,-,-,-,-,-,STnc560,Hfq,binding,RNA
2,tRNA,RF00005,ACOFG988_contig34486,-,CL00001,cm,1,71,1042,970,-,no,1,0.63,0.0,65.1,6.3e-13,!,*,-,-,-,-,-,-,tRNA
1,isrL,RF01395,ACOFG988_contig01431,-,-,cm,1,345,1042,1388,+,no,1,0.55,0.0,62.5,4.5e-16,!,*,-,-,-,-,-,-,isrL,Hfq,binding,RNA
3,tRNA,RF00005,ACOFG988_contig35053,-,CL00001,cm,1,71,1049,977,-,no,1,0.63,0.0,65.1,6.3e-13,!,*,-,-,-,-,-,-,tRNA
1,istR,RF01400,ACOFG988_contig21492,-,-,cm,1,130,1050,920,-,no,1,0.50,0.0,125.7,2.6e-26,!,*,-,-,-,-,-,-,istR,Hfq,binding,RNA
1,FMN,RF00050,ACOFG988_contig08610,-,-,cm,1,140,1060,911,-,no,1,0.59,0.0,124.7,3.4e-30,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,tRNA-Sec,RF01852,ACOFG988_contig33087,-,CL00001,cm,1,91,1061,1151,+,no,1,0.59,0.0,80.1,1e-15,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
2,tRNA,RF00005,ACOFG988_contig33087,-,CL00001,cm,1,71,1062,1151,+,no,1,0.59,0.0,39.3,1e-05,!,=,1,1.000,0.989,",",",tRNA
1,tRNA,RF00005,ACOFG988_contig23942,-,CL00001,cm,5,71,1068,990,-,5',2,0.59,0.0,37.4,3.4e-05,!,*,-,-,-,-,-,-,tRNA
1,STnc40,RF02057,ACOFG988_contig21483,-,-,cm,1,70,1074,1144,+,no,1,0.52,0.0,63.5,5.6e-10,!,*,-,-,-,-,-,-,Salmonella,enterica,sRNA,STnc40
1,Cobalamin,RF00174,ACOFG988_contig16356,-,CL00101,cm,1,190,1077,1257,+,no,1,0.56,0.0,109.3,3.6e-28,!,*,-,-,-,-,-,-,Cobalamin,riboswitch
2,HPnc0260,RF02194,ACOFG988_contig03219,-,-,cm,1,156,1090,1281,+,no,1,0.40,0.0,70.2,2.3e-07,!,*,-,-,-,-,-,-,Bacterial,antisense,RNA,HPnc0260
1,tRNA,RF00005,ACOFG988_contig02931,-,CL00001,cm,1,71,1100,1016,-,no,1,0.59,0.0,64.3,1e-12,!,*,-,-,-,-,-,-,tRNA
2,SSU_rRNA_archaea,RF01959,ACOFG988_contig16598,-,CL00111,cm,1,1053,1102,1,-,3',3,0.54,7.3,645.5,4e-189,!,=,1,1.000,0.995,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,ACOFG988_contig16598,-,CL00111,cm,1,964,1102,1,-,3',3,0.54,7.3,488.3,1.2e-146,!,=,1,1.000,0.995,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_eukarya,RF01960,ACOFG988_contig16598,-,CL00111,cm,1,1354,1102,1,-,3',3,0.54,7.3,410.9,3.8e-121,!,=,1,1.000,0.995,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,PyrD_leader,RF02373,ACOFG988_contig00569,-,-,cm,1,74,1104,1031,-,no,1,0.50,0.0,96.9,3.9e-16,!,*,-,-,-,-,-,-,PyrD,leader
1,tRNA,RF00005,ACOFG988_contig07724,-,CL00001,cm,1,71,1105,1032,-,no,1,0.54,0.0,68.5,7e-14,!,*,-,-,-,-,-,-,tRNA
1,SSU_rRNA_bacteria,RF00177,ACOFG988_contig16598,-,CL00111,cm,1,1104,1107,1,-,3',3,0.54,7.2,1065.5,0,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,SECIS_3,RF01989,ACOFG988_contig18600,-,-,cm,1,59,1112,1054,-,no,1,0.56,0.0,84.3,2.2e-19,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,RprA,RF00034,ACOFG988_contig17344,-,-,cm,1,108,1127,1020,-,no,1,0.40,0.0,113.7,1.3e-16,!,*,-,-,-,-,-,-,RprA,RNA
1,tRNA,RF00005,ACOFG988_contig34445,-,CL00001,cm,1,71,1132,1214,+,no,1,0.60,0.0,43.1,8.6e-07,!,*,-,-,-,-,-,-,tRNA
1,TPP,RF00059,ACOFG988_contig18932,-,-,cm,1,105,1133,1236,+,no,1,0.62,0.0,70.9,2.8e-12,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,DnaX,RF00382,ACOFG988_contig33464,-,-,cm,13,65,1140,1088,-,5',2,0.66,0.0,69.4,1.3e-13,!,*,-,-,-,-,-,-,DnaX,ribosomal,frameshifting,element
1,sroD,RF00370,ACOFG988_contig04809,-,-,cm,1,86,1144,1060,-,no,1,0.59,0.0,77.3,3.7e-14,!,*,-,-,-,-,-,-,sroD,RNA
2,sok,RF01794,ACOFG988_contig28831,-,-,cm,1,158,1147,1297,+,no,1,0.49,0.0,111.0,6.7e-24,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,AsdA,RF02674,ACOFG988_contig16071,-,-,cm,1,81,1149,1069,-,no,1,0.58,0.0,98.2,3e-20,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,AsdA,RF02674,ACOFG988_contig16070,-,-,cm,1,81,1151,1071,-,no,1,0.57,0.0,97.3,5e-20,!,*,-,-,-,-,-,-,antisense,RNA,of,dnaA,mRNA
1,istR,RF01400,ACOFG988_contig17018,-,-,cm,1,130,1162,1292,+,no,1,0.46,0.0,99.5,6.4e-20,!,*,-,-,-,-,-,-,istR,Hfq,binding,RNA
1,L25-Gammaproteobacteria,RF03131,ACOFG988_contig16691,-,-,cm,1,26,1166,1191,+,no,1,0.69,0.0,47.4,1.5e-08,!,*,-,-,-,-,-,-,L25-Gammaproteobacteria,ribosomal,protein,leader
1,tRNA,RF00005,ACOFG988_contig34486,-,CL00001,cm,1,71,1173,1100,-,no,1,0.64,0.0,66.0,3.4e-13,!,*,-,-,-,-,-,-,tRNA
2,tRNA,RF00005,ACOFG988_contig35053,-,CL00001,cm,1,71,1179,1106,-,no,1,0.64,0.0,66.0,3.4e-13,!,*,-,-,-,-,-,-,tRNA
1,Lysine,RF00168,ACOFG988_contig00883,-,-,cm,1,183,1197,977,-,no,1,0.57,0.0,117.3,2.8e-30,!,*,-,-,-,-,-,-,Lysine,riboswitch
1,sok,RF01794,ACOFG988_contig04900,-,-,cm,1,158,1198,1042,-,no,1,0.48,0.0,91.0,7.7e-19,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,OmrA-B,RF00079,ACOFG988_contig18550,-,-,cm,1,87,1201,1288,+,no,1,0.48,0.0,90.9,5e-17,!,*,-,-,-,-,-,-,OmrA-B,family
1,STnc180,RF02079,ACOFG988_contig16355,-,-,cm,9,217,1211,971,-,5',2,0.50,0.0,55.3,1.5e-09,!,*,-,-,-,-,-,-,Enterobacterial,sRNA,STnc180
1,ArcZ,RF00081,ACOFG988_contig14945,-,-,cm,1,106,1215,1322,+,no,1,0.57,0.0,99.0,6.7e-22,!,*,-,-,-,-,-,-,ArcZ,RNA
3,tRNA,RF00005,ACOFG988_contig20347,-,CL00001,cm,1,71,1216,1144,-,no,1,0.59,0.0,67.0,1.8e-13,!,*,-,-,-,-,-,-,tRNA
1,SSU_rRNA_bacteria,RF00177,ACOFG988_contig13908,-,CL00111,cm,1,271,1254,1527,+,3',3,0.51,0.0,188.1,6e-57,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
1,tpke11,RF02031,ACOFG988_contig00435,-,-,cm,1,76,1255,1180,-,no,1,0.50,0.0,61.1,1.7e-11,!,*,-,-,-,-,-,-,tpke11
1,Lysine,RF00168,ACOFG988_contig15917,-,-,cm,1,183,1257,1024,-,no,1,0.60,0.0,122.8,6.8e-32,!,*,-,-,-,-,-,-,Lysine,riboswitch
2,SSU_rRNA_archaea,RF01959,ACOFG988_contig13908,-,CL00111,cm,1,255,1259,1527,+,3',3,0.52,0.0,89.6,6.6e-23,!,=,1,1.000,0.982,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,ACOFG988_contig13908,-,CL00111,cm,1,206,1259,1527,+,3',3,0.52,0.0,84.2,4.8e-22,!,=,1,1.000,0.982,",",",Microsporidia,small,subunit,ribosomal,RNA
1,SECIS_2,RF01988,ACOFG988_contig10818,-,-,cm,1,55,1295,1349,+,no,1,0.64,0.0,85.8,6.4e-18,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,2
1,Ysr276,RF02850,ACOFG988_contig13607,-,-,cm,1,195,1302,1108,-,no,1,0.61,0.0,186.2,7.1e-57,!,*,-,-,-,-,-,-,Yersinia,sRNA,276
1,tRNA,RF00005,ACOFG988_contig03219,-,CL00001,cm,7,71,1313,1246,-,5',2,0.53,0.0,51.0,5.5e-09,!,*,-,-,-,-,-,-,tRNA
1,SECIS_3,RF01989,ACOFG988_contig02601,-,-,cm,1,59,1322,1380,+,no,1,0.56,0.0,84.3,2.2e-19,!,*,-,-,-,-,-,-,Selenocysteine,insertion,sequence,3
1,Histone3,RF00032,ACOFG988_contig01027,-,-,cm,1,46,1334,1380,+,no,1,0.28,0.0,29.2,4.2e-05,!,*,-,-,-,-,-,-,Histone,3',UTR,stem-loop
1,SSU_rRNA_bacteria,RF00177,ACOFG988_contig00556,-,CL00111,cm,258,1533,1337,55,-,5',2,0.54,4.7,1386.9,0,!,^,-,-,-,-,-,-,Bacterial,small,subunit,ribosomal,RNA
2,SSU_rRNA_archaea,RF01959,ACOFG988_contig00556,-,CL00111,cm,242,1477,1337,57,-,5',2,0.54,4.9,911.7,1e-268,!,=,1,1.000,0.998,",",",Archaeal,small,subunit,ribosomal,RNA
3,SSU_rRNA_microsporidia,RF02542,ACOFG988_contig00556,-,CL00111,cm,193,1312,1337,60,-,5',2,0.54,5.4,611.4,1.4e-184,!,=,1,1.000,0.996,",",",Microsporidia,small,subunit,ribosomal,RNA
4,SSU_rRNA_eukarya,RF01960,ACOFG988_contig00556,-,CL00111,cm,336,1851,1337,60,-,5',2,0.54,5.4,615.5,1.8e-183,!,=,1,1.000,0.996,",",",Eukaryotic,small,subunit,ribosomal,RNA
1,M-box,RF00380,ACOFG988_contig26008,-,-,cm,1,169,1338,1157,-,no,1,0.48,0.0,107.3,1.2e-23,!,*,-,-,-,-,-,-,M-box,riboswitch,(ykoK,leader)
2,SIB_RNA,RF00113,ACOFG988_contig20810,-,-,cm,1,147,1349,1499,+,no,1,0.42,0.0,128.5,2.7e-27,!,*,-,-,-,-,-,-,Short,Intergenic,Abundant,RNA
1,5S_rRNA,RF00001,ACOFG988_contig35053,-,CL00113,cm,1,119,1350,1235,-,no,1,0.63,0.0,75.4,1.6e-14,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
2,HPnc0260,RF02194,ACOFG988_contig21894,-,-,cm,1,156,1351,1504,+,no,1,0.47,0.0,62.0,7.6e-06,!,*,-,-,-,-,-,-,Bacterial,antisense,RNA,HPnc0260
1,5S_rRNA,RF00001,ACOFG988_contig25233,-,CL00113,cm,1,119,1371,1256,-,no,1,0.65,0.0,75.3,1.6e-14,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,JUMPstart,RF01707,ACOFG988_contig16749,-,-,cm,1,38,1389,1427,+,no,1,0.56,0.0,47.3,1.9e-08,!,*,-,-,-,-,-,-,JUMPstart,RNA
2,tRNA,RF00005,ACOFG988_contig27509,-,CL00001,cm,1,71,1394,1467,+,no,1,0.58,0.0,67.5,1.3e-13,!,*,-,-,-,-,-,-,tRNA
1,DsrA,RF00014,ACOFG988_contig14939,-,-,cm,1,85,1406,1320,-,no,1,0.45,0.0,92.5,7.3e-17,!,*,-,-,-,-,-,-,DsrA,RNA
1,tRNA,RF00005,ACOFG988_contig22922,-,CL00001,cm,1,71,1418,1491,+,no,1,0.66,0.0,63.1,2.3e-12,!,*,-,-,-,-,-,-,tRNA
1,naRNA4,RF02564,ACOFG988_contig30872,-,-,cm,1,77,1429,1358,-,no,1,0.69,0.0,61.1,3.7e-09,!,*,-,-,-,-,-,-,Nucleoid-associated,noncoding,RNA,4,(CssrE)
1,TPP,RF00059,ACOFG988_contig00299,-,-,cm,1,105,1445,1567,+,no,1,0.46,0.0,67.2,2.1e-11,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,Peptidase-S11,RF03039,ACOFG988_contig31988,-,-,cm,1,84,1456,1539,+,no,1,0.49,0.0,90.0,1.6e-16,!,*,-,-,-,-,-,-,Peptidase-S11,RNA
1,Leu_leader,RF00512,ACOFG988_contig29567,-,-,cm,1,148,1459,1607,+,no,1,0.53,0.0,90.0,1.6e-18,!,*,-,-,-,-,-,-,Leucine,operon,leader
1,symR,RF01809,ACOFG988_contig05947,-,-,cm,1,77,1460,1535,+,no,1,0.51,0.0,84.2,1.4e-15,!,*,-,-,-,-,-,-,SymR,antitoxin
1,FMN,RF00050,ACOFG988_contig02414,-,-,cm,1,140,1470,1321,-,no,1,0.55,0.0,127.4,6.1e-31,!,*,-,-,-,-,-,-,FMN,riboswitch,(RFN,element)
1,tRNA,RF00005,ACOFG988_contig03200,-,CL00001,cm,1,71,1498,1428,-,no,1,0.56,0.0,70.5,1.9e-14,!,*,-,-,-,-,-,-,tRNA
1,L31-Gammaproteobacteria,RF03157,ACOFG988_contig25298,-,CL00118,cm,1,52,1504,1453,-,no,1,0.63,0.0,54.1,4e-10,!,*,-,-,-,-,-,-,L31-Gammaproteobacteria,ribosomal,protein,leader
1,ROSE_2,RF01832,ACOFG988_contig27578,-,-,cm,1,73,1521,1447,-,no,1,0.45,0.0,80.7,4.1e-17,!,*,-,-,-,-,-,-,Repression,of,heat,shock,gene,expression,(ROSE),element
1,tRNA,RF00005,ACOFG988_contig21894,-,CL00001,cm,1,71,1542,1469,-,no,1,0.61,0.0,65.9,3.6e-13,!,*,-,-,-,-,-,-,tRNA
3,tRNA,RF00005,ACOFG988_contig27509,-,CL00001,cm,1,71,1549,1621,+,no,1,0.51,0.0,44.2,4.4e-07,!,*,-,-,-,-,-,-,tRNA
1,OmrA-B,RF00079,ACOFG988_contig02849,-,-,cm,1,87,1556,1642,+,no,1,0.44,0.0,90.2,7.2e-17,!,*,-,-,-,-,-,-,OmrA-B,family
1,Leu_leader,RF00512,ACOFG988_contig29201,-,-,cm,1,148,1561,1710,+,no,1,0.53,0.0,97.2,2.2e-20,!,*,-,-,-,-,-,-,Leucine,operon,leader
1,STnc40,RF02057,ACOFG988_contig18483,-,-,cm,1,70,1575,1508,-,no,1,0.49,0.0,70.1,1.6e-11,!,*,-,-,-,-,-,-,Salmonella,enterica,sRNA,STnc40
1,tRNA,RF00005,ACOFG988_contig16377,-,CL00001,cm,1,71,1592,1520,-,no,1,0.63,0.0,65.1,6.3e-13,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig11219,-,CL00001,cm,1,71,1592,1665,+,no,1,0.66,0.0,52.2,2.5e-09,!,*,-,-,-,-,-,-,tRNA
1,tRNA,RF00005,ACOFG988_contig22349,-,CL00001,cm,1,71,1593,1665,+,no,1,0.52,0.0,71.3,1.1e-14,!,*,-,-,-,-,-,-,tRNA
1,Erse,RF02757,ACOFG988_contig00577,-,-,cm,1,237,1616,1852,+,3',3,0.62,0.1,161.8,2.3e-47,!,*,-,-,-,-,-,-,Erse,small,RNA
1,sok,RF01794,ACOFG988_contig19164,-,-,cm,58,158,1626,1528,-,5',2,0.46,0.0,44.4,5.3e-07,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,MOCO_RNA_motif,RF01055,ACOFG988_contig22168,-,-,cm,1,135,1634,1501,-,no,1,0.54,0.0,84.9,2.3e-20,!,*,-,-,-,-,-,-,Moco,(molybdenum,cofactor),riboswitch
1,Bcj14,RF02836,ACOFG988_contig33277,-,-,cm,1,171,1672,1500,-,no,1,0.57,0.0,59.2,1.5e-08,!,*,-,-,-,-,-,-,Burkholderia,RNA,14
1,DsrA,RF00014,ACOFG988_contig23413,-,-,cm,1,85,1672,1586,-,no,1,0.46,0.0,73.5,1.9e-12,!,*,-,-,-,-,-,-,DsrA,RNA
1,tRNA-Sec,RF01852,ACOFG988_contig17066,-,CL00001,cm,1,91,1695,1785,+,no,1,0.59,0.0,80.1,1e-15,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
2,tRNA,RF00005,ACOFG988_contig17066,-,CL00001,cm,1,71,1696,1785,+,no,1,0.59,0.0,39.3,1e-05,!,=,1,1.000,0.989,",",",tRNA
1,RprA,RF00034,ACOFG988_contig22390,-,-,cm,1,108,1704,1597,-,no,1,0.39,0.0,114.8,8.1e-17,!,*,-,-,-,-,-,-,RprA,RNA
1,OmrA-B,RF00079,ACOFG988_contig08446,-,-,cm,1,87,1727,1644,-,no,1,0.46,0.0,82.0,7.1e-15,!,*,-,-,-,-,-,-,OmrA-B,family
1,sroE,RF00371,ACOFG988_contig21937,-,-,cm,1,92,1727,1662,-,no,1,0.42,0.0,61.2,5.8e-13,!,*,-,-,-,-,-,-,sroE,RNA
1,tRNA,RF00005,ACOFG988_contig00929,-,CL00001,cm,1,71,1743,1815,+,no,1,0.52,0.0,71.3,1.1e-14,!,*,-,-,-,-,-,-,tRNA
1,Leu_leader,RF00512,ACOFG988_contig18429,-,-,cm,1,148,1763,1615,-,no,1,0.51,0.0,119.9,2.9e-26,!,*,-,-,-,-,-,-,Leucine,operon,leader
1,tRNA,RF00005,ACOFG988_contig07323,-,CL00001,cm,2,71,1784,1701,-,5',2,0.55,0.0,54.3,6.4e-10,!,*,-,-,-,-,-,-,tRNA
1,cspA,RF01766,ACOFG988_contig33876,-,-,cm,1,428,1794,2210,+,no,1,0.41,0.0,119.1,5.7e-30,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,tRNA-Sec,RF01852,ACOFG988_contig11299,-,CL00001,cm,1,91,1796,1886,+,no,1,0.62,0.0,81.0,6.2e-16,!,^,-,-,-,-,-,-,Selenocysteine,transfer,RNA
2,tRNA,RF00005,ACOFG988_contig11299,-,CL00001,cm,1,71,1797,1886,+,no,1,0.61,0.0,39.3,1e-05,!,=,1,1.000,0.989,",",",tRNA
1,rdlD,RF01813,ACOFG988_contig18354,-,-,cm,1,66,1799,1732,-,no,1,0.50,0.0,73.3,2.9e-14,!,*,-,-,-,-,-,-,rdlD,antitoxin
1,tp2,RF02030,ACOFG988_contig17020,-,-,cm,1,114,1799,1911,+,no,1,0.39,0.0,115.4,3.2e-21,!,*,-,-,-,-,-,-,tp2
1,Ysr276,RF02850,ACOFG988_contig22203,-,-,cm,1,195,1804,1610,-,no,1,0.59,0.0,197.6,1.4e-60,!,*,-,-,-,-,-,-,Yersinia,sRNA,276
1,MicA,RF00078,ACOFG988_contig25698,-,-,cm,1,75,1815,1743,-,no,1,0.42,0.0,90.0,9.2e-14,!,*,-,-,-,-,-,-,MicA,sRNA
1,ES222,RF02755,ACOFG988_contig33418,-,-,cm,1,108,1827,1934,+,no,1,0.44,0.0,63.7,3.6e-10,!,*,-,-,-,-,-,-,ES222,sRNA
1,tRNA,RF00005,ACOFG988_contig16936,-,CL00001,cm,1,71,1830,1747,-,no,1,0.57,0.0,53.7,9.3e-10,!,*,-,-,-,-,-,-,tRNA
1,cspA,RF01766,ACOFG988_contig28831,-,-,cm,147,428,1840,1564,-,5',2,0.47,0.0,271.9,1.4e-73,!,*,-,-,-,-,-,-,cspA,thermoregulator
1,CRISPR-DR4,RF01317,ACOFG988_contig18139,-,CL00014,cm,1,28,1860,1833,-,no,1,0.50,0.0,50.1,1.3e-09,!,*,-,-,-,-,-,-,CRISPR,RNA,direct,repeat,element
8,tRNA,RF00005,ACOFG988_contig29305,-,CL00001,cm,1,71,1862,1934,+,no,1,0.66,0.0,62.4,3.6e-12,!,*,-,-,-,-,-,-,tRNA
2,GlmZ_SraJ,RF00083,ACOFG988_contig10204,-,CL00011,cm,1,212,1866,1684,-,no,1,0.51,0.0,71.5,1.5e-15,!,=,1,0.781,0.993,",",",GlmZ,RNA,activator,of,glmS,mRNA
1,GlmY_tke1,RF00128,ACOFG988_contig10204,-,CL00011,cm,1,163,1867,1724,-,no,1,0.51,0.0,138.3,3.2e-31,!,^,-,-,-,-,-,-,Glm,Y,RNA,activator,of,glmS,mRNA
1,sok,RF01794,ACOFG988_contig01550,-,-,cm,1,101,1871,1966,+,3',3,0.58,0.0,45.6,2.7e-07,!,*,-,-,-,-,-,-,sok,antitoxin,(CssrC)
1,5S_rRNA,RF00001,ACOFG988_contig25991,-,CL00113,cm,1,119,1894,1778,-,no,1,0.64,0.0,69.3,5.7e-13,!,*,-,-,-,-,-,-,5S,ribosomal,RNA
1,tRNA,RF00005,ACOFG988_contig34167,-,CL00001,cm,1,71,1895,1823,-,no,1,0.52,0.0,71.3,1.1e-14,!,*,-,-,-,-,-,-,tRNA
1,S15,RF00114,ACOFG988_contig33997,-,CL00121,cm,1,117,1919,2032,+,no,1,0.44,0.0,106.7,4e-25,!,*,-,-,-,-,-,-,Ribosomal,S15,leader
1,MicA,RF00078,ACOFG988_contig07834,-,-,cm,1,75,1923,1851,-,no,1,0.41,0.0,87.3,3.3e-13,!,*,-,-,-,-,-,-,MicA,sRNA
1,tRNA,RF00005,ACOFG988_contig26932,-,CL00001,cm,1,71,1973,1892,-,no,1,0.59,0.0,60.1,1.6e-11,!,*,-,-,-,-,-,-,tRNA
1,STnc100,RF02076,ACOFG988_contig18313,-,-,cm,1,206,1973,2182,+,no,1,0.49,0.0,73.8,2.9e-14,!,*,-,-,-,-,-,-,Gammaproteobacterial,sRNA,STnc100
1,TPP,RF00059,ACOFG988_contig18713,-,-,cm,1,105,1984,1860,-,no,1,0.50,0.0,74.0,5e-13,!,*,-,-,-,-,-,-,TPP,riboswitch,(THI,element)
1,SgrS,RF00534,ACOFG988_contig31779,-,-,cm,1,232,1985,1754,-,no,1,0.48,0.0,115.7,3.1e-31,!,*,-,-,-,-,-,-,SgrS,RNA
1,CsrB,RF00018,ACOFG988_contig00498,-,CL00106,cm,1,356,1994,2351,+,no,1,0.53,0.3,327.5,8e-95,!,*,-,-,-,-,-,-,CsrB/RsmB,RNA,family
1,t44,RF00127,ACOFG988_contig29871,-,-,cm,1,97,2038,2124,+,no,1,0.48,0.0,84.4,7.9e-19,!,*,-,-,-,-,-,-,t44,RNA
1,His_leader,RF00514,ACOFG988_contig26957,-,-,cm,1,127,2040,2163,+,no,1,0.49,0.0,128.9,2.3e-22,!,*,-,-,-,-,-,-,Histidine,operon,leader
1,PssrA,RF02797,ACOFG988_contig31649,-,-,cm,1,93,2042,1953,-,no,1,0.42,0.0,96.4,4.2e-17,!,*,-,-,-,-,-,-,Plasmid-encoded,Shigella,sRNA,A
